,LAT,LON,BAT_TTIME,CORR_DEPTH,MAG_TOT,MAG_RES,FREEAIR
2001-10-14 01:53:00-12:00,-19.49038,79.84578,6.589,4967.0,47121.0,110.0,26.9
2001-10-14 01:54:00-12:00,-19.49178,79.84846,6.608,4982.0,47120.0,107.0,27.5
2001-10-14 01:55:00-12:00,-19.4932,79.85114,6.604,4979.0,47119.0,105.0,26.2
2001-10-14 01:56:00-12:00,-19.49461,79.8538,6.641,5007.0,47118.0,102.0,26.2
2001-10-14 01:57:00-12:00,-19.49603,79.85648,6.628,4997.0,47116.0,99.0,28.2
2001-10-14 01:58:00-12:00,-19.49745,79.85919,6.625,4995.0,47115.0,96.0,28.0
2001-10-14 01:59:00-12:00,-19.49887,79.86189,6.61,4984.0,47114.0,94.0,26.4
2001-10-14 02:00:00-12:00,-19.50027,79.86458,6.6,4976.0,47111.0,90.0,25.0
2001-10-14 02:10:00-12:00,-19.50172,79.86726,6.608,4982.0,47111.0,88.0,27.7
2001-10-14 02:20:00-12:00,-19.50314,79.86996,6.628,4997.0,47109.0,85.0,28.3
2001-10-14 02:30:00-12:00,-19.50457,79.87262,6.636,5003.0,47107.0,82.0,27.5
2001-10-14 02:40:00-12:00,-19.50597,79.87529,6.622,4992.0,47103.0,76.0,25.9
2001-10-14 02:50:00-12:00,-19.50741,79.87796,6.645,5011.0,47102.0,73.0,28.6
2001-10-14 02:10:00-12:00,-19.51451,79.89149,6.545,4933.0,47095.0,59.0,27.6
2001-10-14 02:11:00-12:00,-19.51594,79.89421,6.545,4933.0,47092.0,54.0,28.8
2001-10-14 02:12:00-12:00,-19.51733,79.89692,6.538,4928.0,47091.0,52.0,28.7
2001-10-14 02:13:00-12:00,-19.51873,79.89959,6.535,4925.0,47091.0,51.0,29.2
2001-10-14 02:14:00-12:00,-19.52014,79.9023,6.557,4943.0,47088.0,46.0,27.3
2001-10-14 02:15:00-12:00,-19.52159,79.90503,6.578,4959.0,47088.0,44.0,25.5
2001-10-14 02:16:00-12:00,-19.52301,79.90778,6.574,4955.0,47088.0,42.0,27.1
2001-10-14 02:17:00-12:00,-19.52443,79.91051,6.601,4977.0,47087.0,40.0,28.2
2001-10-14 02:18:00-12:00,-19.52586,79.91324,6.613,4986.0,47086.0,38.0,29.0
2001-10-14 02:19:00-12:00,-19.52727,79.91595,6.626,4996.0,47086.0,37.0,25.4
2001-10-14 02:20:00-12:00,-19.5287,79.91868,6.618,4990.0,47086.0,35.0,28.9
2001-10-14 02:21:00-12:00,-19.53015,79.92141,6.64,5006.0,47085.0,32.0,30.1
2001-10-14 02:22:00-12:00,-19.53157,79.92413,6.608,4982.0,47086.0,32.0,29.9
2001-10-14 02:23:00-12:00,-19.53303,79.92687,6.611,4984.0,47085.0,29.0,25.8
2001-10-14 02:24:00-12:00,-19.53449,79.92961,6.605,4980.0,47086.0,29.0,27.8
2001-10-14 02:25:00-12:00,-19.53592,79.93232,6.562,4947.0,47085.0,26.0,25.1
2001-10-14 02:26:00-12:00,-19.53733,79.935,6.536,4926.0,47086.0,26.0,26.5
2001-10-14 02:27:00-12:00,-19.53877,79.93772,6.536,4926.0,47086.0,25.0,26.6
2001-10-14 02:28:00-12:00,-19.54022,79.94046,6.536,4926.0,47087.0,24.0,27.3
2001-10-14 02:29:00-12:00,-19.54168,79.9432,6.518,4912.0,47087.0,22.0,28.1
2001-10-14 02:30:00-12:00,-19.54311,79.94593,6.438,4851.0,47088.0,22.0,27.9
2001-10-14 02:31:00-12:00,-19.54456,79.94869,6.419,4836.0,47088.0,21.0,30.4
2001-10-14 02:32:00-12:00,-19.54602,79.95144,6.457,4866.0,47088.0,19.0,30.0
2001-10-14 02:33:00-12:00,-19.54744,79.95417,6.536,4926.0,47088.0,18.0,30.1
2001-10-14 02:34:00-12:00,-19.54889,79.95694,6.548,4935.0,47089.0,17.0,30.0
2001-10-14 02:35:00-12:00,-19.55037,79.95975,6.551,4937.0,47090.0,16.0,27.9
2001-10-14 02:36:00-12:00,-19.55185,79.96254,6.563,4947.0,47089.0,14.0,28.6
2001-10-14 02:37:00-12:00,-19.55329,79.96526,6.562,4947.0,47090.0,13.0,30.3
2001-10-14 02:38:00-12:00,-19.55473,79.96799,6.613,4986.0,47090.0,12.0,28.2
2001-10-14 02:39:00-12:00,-19.55617,79.97074,6.638,5004.0,47090.0,10.0,30.2
2001-10-14 02:40:00-12:00,-19.55755,79.9734,6.635,5002.0,47088.0,7.0,27.5
2001-10-14 02:41:00-12:00,-19.55905,79.97609,6.631,4999.0,47090.0,7.0,27.0
2001-10-14 02:42:00-12:00,-19.5605,79.97881,6.632,5000.0,47089.0,5.0,29.2
2001-10-14 02:43:00-12:00,-19.56197,79.98154,6.627,4996.0,47090.0,4.0,29.1
2001-10-14 02:44:00-12:00,-19.56344,79.98426,6.618,4990.0,47090.0,2.0,29.1
2001-10-14 02:45:00-12:00,-19.56492,79.98701,6.619,4990.0,47090.0,1.0,26.5
2001-10-14 02:46:00-12:00,-19.56634,79.98978,6.604,4979.0,47088.0,-3.0,30.2
2001-10-14 02:47:00-12:00,-19.56782,79.99256,6.594,4971.0,47088.0,-4.0,27.3
2001-10-14 02:48:00-12:00,-19.56929,79.99536,6.589,4967.0,47088.0,-6.0,27.7
2001-10-14 02:49:00-12:00,-19.57076,79.99813,6.557,4943.0,47087.0,-8.0,27.1
2001-10-14 02:50:00-12:00,-19.57212,80.00091,6.946,5242.0,47089.0,3.0,26.4
2001-10-14 02:51:00-12:00,-19.57345,80.00359,7.026,5304.0,47088.0,0.0,30.4
2001-10-14 02:52:00-12:00,-19.57481,80.00634,6.565,4949.0,47088.0,-2.0,30.7
2001-10-14 02:53:00-12:00,-19.57619,80.00913,6.5,4898.0,47088.0,-3.0,26.5
2001-10-14 02:54:00-12:00,-19.57753,80.01192,6.493,4893.0,47088.0,-4.0,28.7
2001-10-14 02:55:00-12:00,-19.57893,80.0147,6.487,4888.0,47087.0,-7.0,27.5
2001-10-14 02:56:00-12:00,-19.5803,80.01749,6.465,4872.0,47088.0,-7.0,30.0
2001-10-14 02:57:00-12:00,-19.58168,80.02029,6.504,4902.0,47088.0,-9.0,27.9
2001-10-14 02:58:00-12:00,-19.58304,80.02311,6.502,4900.0,47088.0,-10.0,26.5
2001-10-14 02:59:00-12:00,-19.5844,80.02589,6.555,4940.0,47088.0,-12.0,30.9
2001-10-14 03:00:00-12:00,-19.58577,80.02867,6.532,4923.0,47089.0,-12.0,26.6
2001-10-14 03:10:00-12:00,-19.58711,80.03143,6.54,4929.0,47088.0,-14.0,26.8
2001-10-14 03:20:00-12:00,-19.58844,80.03417,6.568,4951.0,47090.0,-14.0,27.1
2001-10-14 03:30:00-12:00,-19.58977,80.03692,6.576,4957.0,47090.0,-16.0,27.4
2001-10-14 03:40:00-12:00,-19.59111,80.03965,6.558,4943.0,47090.0,-17.0,28.3
2001-10-14 03:50:00-12:00,-19.59246,80.0424,6.568,4951.0,47089.0,-19.0,26.5
2001-10-14 03:10:00-12:00,-19.59941,80.05618,6.624,4994.0,47095.0,-21.0,28.1
2001-10-14 03:11:00-12:00,-19.60074,80.05893,6.605,4980.0,47095.0,-22.0,25.0
2001-10-14 03:12:00-12:00,-19.60209,80.06169,6.603,4978.0,47096.0,-23.0,28.6
2001-10-14 03:13:00-12:00,-19.60347,80.06446,6.608,4982.0,47098.0,-22.0,27.5
2001-10-14 03:14:00-12:00,-19.60482,80.06721,6.58,4960.0,47099.0,-23.0,24.2
2001-10-14 03:15:00-12:00,-19.60613,80.06996,6.608,4982.0,47100.0,-23.0,25.4
2001-10-14 03:16:00-12:00,-19.6075,80.07265,6.634,5002.0,47101.0,-24.0,25.8
2001-10-14 03:17:00-12:00,-19.60881,80.07535,6.643,5008.0,47102.0,-24.0,25.7
2001-10-14 03:18:00-12:00,-19.61013,80.07805,6.659,5021.0,47104.0,-24.0,25.4
2001-10-14 03:19:00-12:00,-19.61147,80.08079,6.638,5004.0,47106.0,-23.0,24.8
2001-10-14 03:20:00-12:00,-19.61281,80.08352,6.726,5072.0,47108.0,-22.0,26.8
2001-10-14 03:21:00-12:00,-19.61417,80.08623,6.69,5045.0,47109.0,-22.0,25.7
2001-10-14 03:22:00-12:00,-19.61551,80.08896,6.688,5043.0,47109.0,-24.0,24.9
2001-10-14 03:23:00-12:00,-19.61682,80.09173,6.705,5057.0,47111.0,-23.0,25.0
2001-10-14 03:24:00-12:00,-19.6182,80.09447,6.703,5055.0,47114.0,-22.0,25.7
2001-10-14 03:25:00-12:00,-19.61954,80.09722,6.703,5055.0,47114.0,-24.0,26.5
2001-10-14 03:26:00-12:00,-19.6209,80.09997,6.748,5089.0,47115.0,-24.0,22.8
2001-10-14 03:27:00-12:00,-19.62224,80.10275,6.725,5072.0,47117.0,-23.0,24.0
2001-10-14 03:28:00-12:00,-19.62358,80.10551,6.701,5054.0,47118.0,-24.0,24.0
2001-10-14 03:29:00-12:00,-19.62493,80.10827,6.675,5033.0,47121.0,-22.0,23.7
2001-10-14 03:30:00-12:00,-19.62626,80.11103,6.68,5037.0,47123.0,-22.0,25.1
2001-10-14 03:31:00-12:00,-19.62755,80.11377,6.639,5005.0,47124.0,-22.0,24.6
2001-10-14 03:32:00-12:00,-19.62885,80.11646,6.663,5024.0,47126.0,-22.0,23.6
2001-10-14 03:33:00-12:00,-19.63016,80.11918,6.667,5027.0,47126.0,-23.0,23.7
2001-10-14 03:34:00-12:00,-19.63155,80.12191,6.729,5075.0,47128.0,-22.0,23.8
2001-10-14 03:35:00-12:00,-19.63288,80.12466,8.729,6630.0,47130.0,-22.0,24.6
2001-10-14 03:36:00-12:00,-19.63425,80.12742,8.796,6683.0,47133.0,-21.0,21.4
2001-10-14 03:37:00-12:00,-19.63562,80.13017,8.478,6433.0,47134.0,-21.0,22.7
2001-10-14 03:38:00-12:00,-19.63698,80.13291,8.44,6404.0,47136.0,-20.0,23.6
2001-10-14 03:39:00-12:00,-19.63833,80.13564,8.298,6293.0,47137.0,-21.0,24.3
2001-10-14 03:40:00-12:00,-19.63967,80.13838,8.587,6519.0,47138.0,-22.0,22.6
2001-10-14 03:41:00-12:00,-19.64101,80.14112,8.543,6484.0,47141.0,-20.0,24.0
2001-10-14 03:42:00-12:00,-19.64232,80.14385,8.271,6271.0,47141.0,-21.0,24.9
2001-10-14 03:43:00-12:00,-19.64369,80.14658,8.182,6201.0,47143.0,-20.0,23.2
2001-10-14 03:44:00-12:00,-19.64503,80.1493,6.808,5135.0,47146.0,-20.0,21.1
2001-10-14 03:45:00-12:00,-19.64635,80.15202,6.686,5041.0,47146.0,-21.0,23.5
2001-10-14 03:46:00-12:00,-19.6477,80.15477,6.699,5051.0,47148.0,-20.0,23.0
2001-10-14 03:47:00-12:00,-19.64903,80.15755,6.684,5040.0,47149.0,-21.0,23.1
2001-10-14 03:48:00-12:00,-19.65046,80.16027,6.938,5236.0,47149.0,-22.0,23.0
2001-10-14 03:49:00-12:00,-19.65182,80.16302,6.698,5051.0,47150.0,-22.0,22.1
2001-10-14 03:50:00-12:00,-19.65314,80.16578,6.677,5035.0,47150.0,-24.0,25.6
2001-10-14 03:51:00-12:00,-19.65448,80.16854,6.672,5031.0,47153.0,-23.0,22.4
2001-10-14 03:52:00-12:00,-19.65582,80.17131,6.729,5075.0,47153.0,-24.0,22.5
2001-10-14 03:53:00-12:00,-19.65719,80.17406,6.691,5045.0,47155.0,-23.0,21.6
2001-10-14 03:54:00-12:00,-19.65853,80.17682,6.84,5160.0,47156.0,-24.0,22.8
2001-10-14 03:55:00-12:00,-19.65985,80.1796,6.717,5066.0,47156.0,-25.0,22.9
2001-10-14 03:56:00-12:00,-19.66124,80.1823,6.689,5044.0,47157.0,-26.0,20.7
2001-10-14 03:57:00-12:00,-19.66259,80.18505,6.754,5094.0,47158.0,-26.0,22.6
2001-10-14 03:58:00-12:00,-19.66391,80.18778,7.089,5353.0,47159.0,-27.0,22.7
2001-10-14 03:59:00-12:00,-19.66528,80.19049,7.043,5316.0,47159.0,-28.0,21.4
2001-10-14 04:00:00-12:00,-19.66663,80.19321,7.088,5351.0,47160.0,-29.0,21.8
2001-10-14 04:10:00-12:00,-19.66794,80.19597,8.483,6437.0,47161.0,-29.0,20.0
2001-10-14 04:20:00-12:00,-19.66927,80.19875,8.965,6816.0,47161.0,-31.0,24.0
2001-10-14 04:30:00-12:00,-19.67067,80.20145,7.052,5324.0,47162.0,-31.0,23.0
2001-10-14 04:40:00-12:00,-19.67201,80.20414,6.805,5133.0,47163.0,-31.0,22.0
2001-10-14 04:50:00-12:00,-19.67333,80.20686,6.774,5109.0,47164.0,-32.0,22.1
2001-10-14 04:10:00-12:00,-19.68005,80.22058,6.862,5176.0,47168.0,-35.0,19.8
2001-10-14 04:11:00-12:00,-19.68143,80.22329,6.857,5173.0,47168.0,-37.0,21.6
2001-10-14 04:12:00-12:00,-19.68274,80.226,6.839,5159.0,47169.0,-37.0,20.4
2001-10-14 04:13:00-12:00,-19.68407,80.22871,6.856,5172.0,47170.0,-38.0,21.4
2001-10-14 04:14:00-12:00,-19.68542,80.23141,6.813,5139.0,47173.0,-36.0,22.8
2001-10-14 04:15:00-12:00,-19.68673,80.23407,6.807,5134.0,47173.0,-37.0,19.2
2001-10-14 04:16:00-12:00,-19.68804,80.23677,6.796,5126.0,47173.0,-38.0,22.4
2001-10-14 04:17:00-12:00,-19.68938,80.23943,6.781,5115.0,47174.0,-39.0,21.3
2001-10-14 04:18:00-12:00,-19.69069,80.24206,6.714,5064.0,47174.0,-40.0,21.8
2001-10-14 04:19:00-12:00,-19.692,80.2447,6.689,5044.0,47177.0,-39.0,19.3
2001-10-14 04:20:00-12:00,-19.69333,80.24737,6.753,5093.0,47178.0,-39.0,21.7
2001-10-14 04:21:00-12:00,-19.69463,80.25,6.734,5078.0,47180.0,-39.0,22.1
2001-10-14 04:22:00-12:00,-19.69598,80.25265,6.785,5118.0,47179.0,-41.0,21.2
2001-10-14 04:23:00-12:00,-19.69731,80.25534,6.792,5123.0,47182.0,-40.0,23.4
2001-10-14 04:24:00-12:00,-19.69861,80.25801,6.849,5167.0,47182.0,-41.0,19.6
2001-10-14 04:25:00-12:00,-19.69994,80.26069,6.818,5143.0,47184.0,-41.0,20.5
2001-10-14 04:26:00-12:00,-19.70124,80.2634,6.897,5204.0,47186.0,-40.0,21.0
2001-10-14 04:27:00-12:00,-19.70256,80.26607,6.806,5133.0,47187.0,-41.0,22.0
2001-10-14 04:28:00-12:00,-19.70387,80.26874,6.77,5107.0,47189.0,-40.0,20.9
2001-10-14 04:29:00-12:00,-19.70518,80.27142,6.77,5107.0,47191.0,-40.0,20.4
2001-10-14 04:30:00-12:00,-19.70647,80.27405,6.782,5115.0,47192.0,-40.0,22.8
2001-10-14 04:31:00-12:00,-19.70775,80.27668,6.721,5069.0,47192.0,-41.0,21.8
2001-10-14 04:32:00-12:00,-19.70903,80.27929,6.721,5069.0,47195.0,-39.0,24.4
2001-10-14 04:33:00-12:00,-19.71032,80.28195,6.631,4999.0,47196.0,-40.0,24.5
2001-10-14 04:34:00-12:00,-19.7116,80.28465,6.782,5115.0,47198.0,-40.0,22.1
2001-10-14 04:35:00-12:00,-19.71289,80.28732,6.693,5047.0,47200.0,-39.0,22.1
2001-10-14 04:36:00-12:00,-19.71416,80.28998,6.693,5047.0,47203.0,-37.0,21.3
2001-10-14 04:37:00-12:00,-19.71547,80.29264,6.709,5060.0,47204.0,-38.0,21.9
2001-10-14 04:38:00-12:00,-19.71678,80.29535,6.785,5118.0,47207.0,-36.0,22.5
2001-10-14 04:39:00-12:00,-19.71816,80.29806,6.68,5037.0,47208.0,-37.0,19.6
2001-10-14 04:40:00-12:00,-19.71948,80.30076,6.67,5029.0,47210.0,-36.0,18.3
2001-10-14 04:41:00-12:00,-19.72082,80.30341,6.705,5057.0,47211.0,-36.0,21.6
2001-10-14 04:42:00-12:00,-19.72213,80.30609,6.688,5043.0,47214.0,-35.0,24.7
2001-10-14 04:43:00-12:00,-19.72346,80.3088,6.742,5084.0,47215.0,-35.0,23.2
2001-10-14 04:44:00-12:00,-19.72479,80.31145,6.748,5089.0,47217.0,-34.0,19.8
2001-10-14 04:46:00-12:00,-19.72741,80.31685,6.754,5094.0,47221.0,-34.0,23.6
2001-10-14 04:47:00-12:00,-19.72874,80.31953,6.762,5100.0,47223.0,-33.0,24.3
2001-10-14 04:48:00-12:00,-19.73003,80.3222,6.755,5094.0,47224.0,-33.0,21.0
2001-10-14 04:49:00-12:00,-19.73132,80.32487,6.736,5080.0,47226.0,-32.0,22.3
2001-10-14 04:50:00-12:00,-19.7326,80.32756,7.158,5405.0,47228.0,-33.0,23.6
2001-10-14 04:52:00-12:00,-19.73524,80.33286,6.738,5082.0,47232.0,-31.0,24.2
2001-10-14 04:53:00-12:00,-19.73655,80.33551,8.401,6373.0,47231.0,-33.0,23.3
2001-10-14 04:54:00-12:00,-19.73787,80.33819,10.266,6373.0,47235.0,-30.0,21.4
2001-10-14 04:55:00-12:00,-19.73915,80.34088,10.189,6373.0,47237.0,-30.0,22.5
2001-10-14 04:56:00-12:00,-19.7405,80.34354,10.543,6373.0,47239.0,-30.0,21.5
2001-10-14 04:57:00-12:00,-19.74183,80.34624,11.721,6373.0,47241.0,-29.0,24.3
2001-10-14 04:58:00-12:00,-19.74314,80.34892,11.762,6373.0,47242.0,-30.0,21.3
2001-10-14 04:59:00-12:00,-19.74445,80.35158,13.009,6373.0,47243.0,-30.0,22.4
2001-10-14 05:00:00-12:00,-19.74573,80.35428,13.554,6373.0,47245.0,-29.0,23.0
2001-10-14 05:10:00-12:00,-19.7471,80.35694,13.786,6373.0,47247.0,-29.0,21.3
2001-10-14 05:20:00-12:00,-19.74841,80.35961,13.692,6373.0,47249.0,-28.0,21.3
2001-10-14 05:30:00-12:00,-19.74971,80.36227,14.921,6373.0,47251.0,-28.0,22.4
2001-10-14 05:40:00-12:00,-19.75101,80.36494,14.782,6373.0,47253.0,-27.0,21.2
2001-10-14 05:50:00-12:00,-19.7523,80.3676,16.007,6373.0,47253.0,-28.0,21.7
2001-10-14 05:10:00-12:00,-19.75885,80.38088,6.727,5073.0,47261.0,-27.0,23.3
2001-10-14 05:11:00-12:00,-19.76017,80.38358,6.729,5075.0,47263.0,-27.0,22.0
2001-10-14 05:12:00-12:00,-19.76149,80.38627,7.749,5864.0,47265.0,-27.0,21.6
2001-10-14 05:13:00-12:00,-19.76277,80.38898,6.737,5081.0,47268.0,-25.0,23.4
2001-10-14 05:14:00-12:00,-19.76414,80.39167,6.737,5081.0,47269.0,-25.0,22.9
2001-10-14 05:15:00-12:00,-19.76545,80.39436,6.75,5090.0,47272.0,-23.0,20.3
2001-10-14 05:16:00-12:00,-19.76675,80.39701,6.721,5069.0,47274.0,-23.0,22.1
2001-10-14 05:17:00-12:00,-19.76802,80.39967,6.721,5069.0,47275.0,-24.0,22.4
2001-10-14 05:18:00-12:00,-19.76941,80.40232,6.679,5036.0,47277.0,-23.0,21.8
2001-10-14 05:19:00-12:00,-19.7707,80.40503,6.667,5027.0,47280.0,-21.0,21.5
2001-10-14 05:20:00-12:00,-19.77202,80.40771,8.808,6692.0,47283.0,-20.0,22.4
2001-10-14 05:21:00-12:00,-19.77334,80.41043,8.453,6414.0,47285.0,-19.0,21.8
2001-10-14 05:22:00-12:00,-19.77465,80.41313,8.072,6115.0,47287.0,-19.0,22.9
2001-10-14 05:23:00-12:00,-19.776,80.4158,9.131,6946.0,47291.0,-16.0,21.4
2001-10-14 05:24:00-12:00,-19.77731,80.41851,9.013,6854.0,47292.0,-17.0,22.1
2001-10-14 05:25:00-12:00,-19.77864,80.4212,6.592,4969.0,47295.0,-15.0,21.5
2001-10-14 05:26:00-12:00,-19.77998,80.42391,6.567,4950.0,47298.0,-14.0,21.4
2001-10-14 05:27:00-12:00,-19.78129,80.42663,6.543,4931.0,47302.0,-11.0,21.4
2001-10-14 05:28:00-12:00,-19.78265,80.4293,6.541,4930.0,47303.0,-11.0,21.8
2001-10-14 05:29:00-12:00,-19.78399,80.43202,6.542,4930.0,47306.0,-10.0,23.1
2001-10-14 05:30:00-12:00,-19.78533,80.43473,6.523,4916.0,47307.0,-11.0,21.5
2001-10-14 05:31:00-12:00,-19.78669,80.43745,6.504,4902.0,47309.0,-10.0,22.0
2001-10-14 05:32:00-12:00,-19.78803,80.4402,6.549,4936.0,47312.0,-9.0,23.7
2001-10-14 05:33:00-12:00,-19.78933,80.44292,6.533,4924.0,47314.0,-8.0,23.6
2001-10-14 05:34:00-12:00,-19.79063,80.44563,6.528,4920.0,47315.0,-8.0,25.0
2001-10-14 05:35:00-12:00,-19.79199,80.44831,6.498,4897.0,47318.0,-7.0,22.7
2001-10-14 05:36:00-12:00,-19.79332,80.45105,6.491,4891.0,47320.0,-6.0,23.5
2001-10-14 05:37:00-12:00,-19.79463,80.45376,6.5,4898.0,47321.0,-7.0,23.2
2001-10-14 05:38:00-12:00,-19.79594,80.45647,6.501,4900.0,47322.0,-7.0,22.2
2001-10-14 05:39:00-12:00,-19.79731,80.45916,6.506,4904.0,47321.0,-10.0,21.4
2001-10-14 05:40:00-12:00,-19.79864,80.46186,6.521,4915.0,47322.0,-10.0,21.9
2001-10-14 05:41:00-12:00,-19.79994,80.46455,6.492,4892.0,47324.0,-10.0,22.9
2001-10-14 05:42:00-12:00,-19.80122,80.4672,6.478,4881.0,47322.0,-12.0,23.2
2001-10-14 05:43:00-12:00,-19.80256,80.46986,6.466,4873.0,47323.0,-13.0,23.8
2001-10-14 05:44:00-12:00,-19.80386,80.47256,6.467,4873.0,47322.0,-16.0,23.0
2001-10-14 05:45:00-12:00,-19.80518,80.47525,6.466,4873.0,47322.0,-17.0,23.1
2001-10-14 05:46:00-12:00,-19.80651,80.47795,6.496,4895.0,47321.0,-19.0,23.7
2001-10-14 05:47:00-12:00,-19.80784,80.48061,6.484,4886.0,47320.0,-22.0,23.9
2001-10-14 05:48:00-12:00,-19.80917,80.48329,6.479,4882.0,47317.0,-26.0,23.8
2001-10-14 05:49:00-12:00,-19.81047,80.48597,6.473,4878.0,47318.0,-26.0,21.3
2001-10-14 05:50:00-12:00,-19.81175,80.48865,6.449,4860.0,47316.0,-30.0,22.5
2001-10-14 05:51:00-12:00,-19.81309,80.49132,6.454,4863.0,47314.0,-34.0,23.6
2001-10-14 05:52:00-12:00,-19.81439,80.494,6.438,4851.0,47312.0,-37.0,22.0
2001-10-14 05:53:00-12:00,-19.81571,80.49668,6.515,4910.0,47308.0,-43.0,22.1
2001-10-14 05:54:00-12:00,-19.81703,80.49937,6.482,4885.0,47307.0,-45.0,24.5
2001-10-14 05:55:00-12:00,-19.81834,80.50205,6.484,4886.0,47304.0,-49.0,23.3
2001-10-14 05:56:00-12:00,-19.81966,80.50471,6.498,4897.0,47302.0,-52.0,23.7
2001-10-14 05:57:00-12:00,-19.82093,80.50736,6.488,4889.0,47299.0,-57.0,25.0
2001-10-14 05:58:00-12:00,-19.82228,80.51,6.494,4893.0,47297.0,-61.0,22.1
2001-10-14 05:59:00-12:00,-19.8236,80.51271,6.47,4875.0,47293.0,-66.0,22.0
2001-10-14 06:00:00-12:00,-19.82489,80.51538,6.5,4898.0,47290.0,-70.0,21.0
2001-10-14 06:10:00-12:00,-19.82621,80.51806,6.492,4892.0,47286.0,-75.0,22.0
2001-10-14 06:20:00-12:00,-19.82755,80.52075,6.542,4930.0,47284.0,-80.0,21.8
2001-10-14 06:30:00-12:00,-19.82885,80.52344,6.529,4921.0,47280.0,-84.0,20.0
2001-10-14 06:40:00-12:00,-19.83015,80.52614,6.556,4942.0,47276.0,-90.0,23.7
2001-10-14 06:50:00-12:00,-19.83154,80.52882,6.574,4955.0,47274.0,-94.0,22.6
2001-10-14 06:10:00-12:00,-19.83809,80.54219,6.569,4952.0,47257.0,-118.0,19.7
2001-10-14 06:11:00-12:00,-19.83939,80.5449,6.549,4936.0,47253.0,-123.0,23.3
2001-10-14 06:12:00-12:00,-19.84072,80.54756,6.667,5027.0,47249.0,-129.0,21.7
2001-10-14 06:13:00-12:00,-19.84204,80.55023,6.733,5078.0,47248.0,-131.0,22.4
2001-10-14 06:14:00-12:00,-19.84337,80.55288,6.613,4986.0,47243.0,-138.0,23.4
2001-10-14 06:15:00-12:00,-19.8447,80.55556,6.681,5038.0,47240.0,-142.0,22.3
2001-10-14 06:16:00-12:00,-19.84604,80.55825,6.654,5017.0,47237.0,-146.0,25.3
2001-10-14 06:17:00-12:00,-19.84738,80.56094,6.684,5040.0,47233.0,-152.0,20.5
2001-10-14 06:18:00-12:00,-19.84871,80.56362,6.655,5018.0,47230.0,-156.0,22.4
2001-10-14 06:19:00-12:00,-19.85006,80.56629,6.71,5060.0,47226.0,-162.0,24.8
2001-10-14 06:20:00-12:00,-19.85141,80.56904,6.717,5066.0,47224.0,-165.0,20.8
2001-10-14 06:21:00-12:00,-19.85275,80.57171,6.687,5042.0,47220.0,-170.0,21.3
2001-10-14 06:22:00-12:00,-19.85401,80.57441,6.648,5013.0,47218.0,-174.0,22.0
2001-10-14 06:23:00-12:00,-19.85533,80.5771,6.648,5013.0,47215.0,-178.0,26.0
2001-10-14 06:24:00-12:00,-19.85665,80.57982,6.614,4986.0,47212.0,-183.0,22.3
2001-10-14 06:25:00-12:00,-19.85798,80.58251,6.655,5018.0,47211.0,-186.0,22.4
2001-10-14 06:26:00-12:00,-19.85927,80.5852,6.615,4987.0,47208.0,-190.0,23.3
2001-10-14 06:27:00-12:00,-19.86058,80.58787,6.604,4979.0,47206.0,-193.0,23.7
2001-10-14 06:28:00-12:00,-19.86191,80.59052,6.577,4958.0,47204.0,-197.0,20.5
2001-10-14 06:29:00-12:00,-19.86325,80.5932,6.594,4971.0,47202.0,-200.0,21.8
2001-10-14 06:30:00-12:00,-19.86459,80.59593,6.612,4985.0,47199.0,-205.0,20.9
2001-10-14 06:31:00-12:00,-19.86593,80.59863,6.593,4970.0,47198.0,-208.0,20.6
2001-10-14 06:32:00-12:00,-19.86724,80.60135,6.61,4984.0,47196.0,-211.0,22.3
2001-10-14 06:33:00-12:00,-19.86855,80.60405,6.616,4988.0,47194.0,-214.0,23.8
2001-10-14 06:34:00-12:00,-19.86984,80.60672,6.578,4959.0,47193.0,-216.0,23.2
2001-10-14 06:35:00-12:00,-19.87111,80.60936,6.602,4978.0,47192.0,-219.0,21.3
2001-10-14 06:36:00-12:00,-19.87239,80.61206,6.588,4966.0,47191.0,-221.0,21.4
2001-10-14 06:37:00-12:00,-19.87368,80.61476,6.584,4963.0,47190.0,-224.0,19.8
2001-10-14 06:38:00-12:00,-19.87502,80.61745,6.589,4967.0,47189.0,-226.0,22.7
2001-10-14 06:39:00-12:00,-19.87632,80.62016,6.565,4949.0,47190.0,-226.0,20.2
2001-10-14 06:40:00-12:00,-19.87766,80.62279,6.663,5024.0,47190.0,-228.0,23.7
2001-10-14 06:41:00-12:00,-19.87892,80.62539,6.541,4930.0,47189.0,-230.0,23.0
2001-10-14 06:42:00-12:00,-19.88024,80.62806,6.552,4938.0,47190.0,-231.0,26.7
2001-10-14 06:43:00-12:00,-19.88156,80.63076,6.564,4948.0,47189.0,-233.0,21.0
2001-10-14 06:44:00-12:00,-19.88288,80.63347,6.51,4906.0,47189.0,-235.0,23.5
2001-10-14 06:45:00-12:00,-19.88417,80.63617,6.516,4911.0,47190.0,-235.0,23.1
2001-10-14 06:46:00-12:00,-19.88551,80.63876,6.532,4923.0,47192.0,-235.0,23.8
2001-10-14 06:47:00-12:00,-19.88678,80.64135,6.507,4904.0,47192.0,-236.0,23.9
2001-10-14 06:48:00-12:00,-19.88806,80.64397,6.5,4898.0,47194.0,-236.0,21.5
