time,relativeAltitude,pressure
2023-08-04 17:54:53-04:00,23.937890625,1004.9291442871094
2023-08-04 17:54:54-04:00,24.7966291809082,1004.8266613769532
2023-08-04 17:54:55-04:00,25.930905151367188,1004.6913269042968
2023-08-04 17:54:56-04:00,27.18841583251953,1004.5413500976564
2023-08-04 17:54:57-04:00,28.15416717529297,1004.426201171875
2023-08-04 17:54:58-04:00,28.88332946777344,1004.3392321777344
2023-08-04 17:54:59-04:00,29.99001876831055,1004.2072253417969
2023-08-04 17:55:00-04:00,30.949375457763672,1004.0928588867188
2023-08-04 17:55:01-04:00,32.10304565429688,1003.9552770996094
2023-08-04 17:55:02-04:00,32.808955383300784,1003.8711474609376
2023-08-04 17:55:03-04:00,33.24249954223633,1003.819442138672
2023-08-04 17:55:04-04:00,33.935779876708985,1003.736846923828
2023-08-04 17:55:05-04:00,35.26267639160156,1003.57865234375
2023-08-04 17:55:06-04:00,36.08024841308594,1003.4812255859376
2023-08-04 17:55:07-04:00,36.610394897460935,1003.4180603027344
2023-08-04 17:55:08-04:00,37.6122395324707,1003.2986376953126
2023-08-04 17:55:09-04:00,38.57207153320312,1003.1842736816408
2023-08-04 17:55:10-04:00,39.37014373779297,1003.0892150878906
2023-08-04 17:55:11-04:00,40.121871337890624,1002.9996752929688
2023-08-04 17:55:12-04:00,41.33034118652344,1002.8557067871094
2023-08-04 17:55:13-04:00,41.7722885131836,1002.8030651855468
2023-08-04 17:55:14-04:00,42.8543521118164,1002.674189453125
2023-08-04 17:55:15-04:00,43.80604644775391,1002.5608471679687
2023-08-04 17:55:16-04:00,44.45842407226562,1002.4831652832032
2023-08-04 17:55:17-04:00,45.4767041015625,1002.3618994140623
2023-08-04 17:55:18-04:00,46.125487365722655,1002.2846508789064
2023-08-04 17:55:19-04:00,47.71423370361328,1002.0954943847656
2023-08-04 17:55:20-04:00,48.54015609741211,1001.997198486328
2023-08-04 17:55:21-04:00,48.067241516113285,1002.0535095214844
2023-08-04 17:55:22-04:00,47.931164245605466,1002.0696691894532
2023-08-04 17:55:23-04:00,47.74641677856445,1002.0916955566406
2023-08-04 17:55:24-04:00,46.98327499389649,1002.1825659179688
2023-08-04 17:55:25-04:00,47.230591735839845,1002.1530932617188
2023-08-04 17:55:26-04:00,47.16141754150391,1002.1613452148438
2023-08-04 17:55:27-04:00,47.085108795166015,1002.1703979492188
2023-08-04 17:55:28-04:00,46.77622695922852,1002.2071850585936
2023-08-04 17:55:29-04:00,47.102493896484376,1002.1683459472656
2023-08-04 17:55:30-04:00,46.50745513916016,1002.2391760253906
2023-08-04 17:55:31-04:00,46.01604476928711,1002.2976953125
2023-08-04 17:55:32-04:00,45.44911758422852,1002.365185546875
2023-08-04 17:55:33-04:00,45.13738250732422,1002.4022924804688
2023-08-04 17:55:34-04:00,45.35293975830078,1002.3766479492188
2023-08-04 17:55:35-04:00,44.92050491333008,1002.4281433105468
2023-08-04 17:55:36-04:00,44.94164260864258,1002.4256262207032
2023-08-04 17:55:37-04:00,44.89212646484375,1002.4315087890624
2023-08-04 17:55:38-04:00,44.52987106323242,1002.4746472167968
2023-08-04 17:55:39-04:00,44.88705337524414,1002.4321496582032
2023-08-04 17:55:40-04:00,44.28197311401368,1002.5041674804688
2023-08-04 17:55:41-04:00,44.08507049560547,1002.5276110839844
2023-08-04 17:55:42-04:00,43.86333099365234,1002.5540222167969
2023-08-04 17:55:43-04:00,43.87495651245117,1002.552647705078
2023-08-04 17:55:44-04:00,44.011879425048825,1002.536337890625
2023-08-04 17:55:45-04:00,44.734488830566406,1002.4502844238282
2023-08-04 17:55:46-04:00,44.65463958740234,1002.4597998046876
2023-08-04 17:55:47-04:00,44.60131774902344,1002.4661352539064
2023-08-04 17:55:48-04:00,44.84757827758789,1002.4368334960938
2023-08-04 17:55:49-04:00,45.32355697631836,1002.3801391601562
2023-08-04 17:55:50-04:00,44.94703308105469,1002.425008544922
2023-08-04 17:55:51-04:00,45.03126861572266,1002.4149584960936
2023-08-04 17:55:52-04:00,45.1397607421875,1002.4020263671875
2023-08-04 17:55:53-04:00,44.94798446655273,1002.424832763672
2023-08-04 17:55:54-04:00,45.32683364868164,1002.3797534179688
2023-08-04 17:55:55-04:00,45.45176040649414,1002.3648852539062
2023-08-04 17:55:56-04:00,46.17357604980469,1002.2789379882812
2023-08-04 17:55:57-04:00,47.33850204467773,1002.1402380371094
2023-08-04 17:55:58-04:00,47.3938314819336,1002.1336669921876
2023-08-04 17:55:59-04:00,47.514319610595706,1002.119307861328
2023-08-04 17:56:00-04:00,47.738859252929686,1002.0925756835936
2023-08-04 17:56:01-04:00,48.13166015625,1002.0458276367189
2023-08-04 17:56:02-04:00,48.04768844604492,1002.0558264160156
2023-08-04 17:56:03-04:00,47.89385528564453,1002.074140625
2023-08-04 17:56:04-04:00,47.8565461730957,1002.0785681152344
2023-08-04 17:56:05-04:00,47.49460815429688,1002.1216833496094
2023-08-04 17:56:06-04:00,47.254002532958985,1002.1502734375
2023-08-04 17:56:07-04:00,47.00462478637695,1002.1799890136718
2023-08-04 17:56:08-04:00,47.08405166625977,1002.1705212402344
2023-08-04 17:56:09-04:00,47.19386444091797,1002.157451171875
2023-08-04 17:56:10-04:00,47.3142985534668,1002.1431481933594
2023-08-04 17:56:11-04:00,47.51928649902344,1002.1187377929688
2023-08-04 17:56:12-04:00,47.68696533203125,1002.0987707519532
2023-08-04 17:56:13-04:00,47.857657012939455,1002.0784399414064
2023-08-04 17:56:14-04:00,47.77416076660156,1002.0883923339844
2023-08-04 17:56:15-04:00,47.87197769165039,1002.0767529296876
2023-08-04 17:56:16-04:00,47.89380294799805,1002.0741650390624
2023-08-04 17:56:17-04:00,47.99986419677735,1002.061533203125
2023-08-04 17:56:18-04:00,48.26224166870117,1002.0302917480468
2023-08-04 17:56:19-04:00,48.69039535522461,1001.9793225097656
2023-08-04 17:56:20-04:00,48.89776153564453,1001.9546545410157
2023-08-04 17:56:21-04:00,49.39228927612304,1001.8958056640626
2023-08-04 17:56:22-04:00,48.97089889526367,1001.9459326171876
2023-08-04 17:56:23-04:00,49.14063888549805,1001.9257287597655
2023-08-04 17:56:24-04:00,49.66835403442383,1001.8629296875
2023-08-04 17:56:25-04:00,49.61133361816406,1001.8696826171876
2023-08-04 17:56:26-04:00,49.6362239074707,1001.866749267578
2023-08-04 17:56:27-04:00,49.00329330444336,1001.94208984375
2023-08-04 17:56:28-04:00,49.59479278564453,1001.8716918945312
