,LAT,LON,CORR_DEPTH,MAG_TOT,MAG_TOT2,MAG_RES,GRA_OBS,EOTVOS,FREEAIR,LINEID,DT
2017-09-28 20:26:00+00:00,-26.99194,72.17793,2921.3,46920.7,46920.8,65.6,979108.6,-34.2,12.3,7-126,0 days 00:01:00
2017-09-28 20:27:00+00:00,-26.99024,72.17634,2918.3,46920.8,46922.0,66.8,979108.2,-33.6,12.3,7-126,0 days 00:01:00
2017-09-28 20:28:00+00:00,-26.98854,72.17476,2945.9,46921.9,46921.5,68.2,979108.8,-33.4,12.2,7-126,0 days 00:01:00
2017-09-28 20:29:00+00:00,-26.98685,72.1732,2952.6,46921.6,46920.8,69.1,979108.3,-32.8,12.1,7-126,0 days 00:01:00
2017-09-28 20:30:00+00:00,-26.98514,72.17167,2928.4,46921.0,46921.3,70.3,979107.9,-32.8,12.2,7-126,0 days 00:01:00
2017-09-28 20:31:00+00:00,-26.98342,72.17013,2930.1,46919.6,46921.3,71.2,979107.9,-33.2,12.2,7-126,0 days 00:01:00
2017-09-28 20:32:00+00:00,-26.98171,72.16855,2973.7,46922.5,46921.6,72.3,979108.2,-33.9,12.3,7-126,0 days 00:01:00
2017-09-28 20:33:00+00:00,-26.98003,72.16696,3009.9,46923.2,46923.2,73.4,979107.8,-34.0,12.4,7-126,0 days 00:01:00
2017-09-28 20:34:00+00:00,-26.97836,72.16537,3020.9,46921.0,46977.6,74.6,979108.1,-33.7,12.6,7-126,0 days 00:01:00
2017-09-28 20:35:00+00:00,-26.97667,72.16379,3039.1,46922.4,46922.8,76.1,979107.9,-33.9,12.6,7-126,0 days 00:01:00
2017-09-28 20:36:00+00:00,-26.97498,72.1622,3055.4,46921.4,46923.0,77.1,979108.6,-33.5,12.8,7-126,0 days 00:01:00
2017-09-28 20:37:00+00:00,-26.97327,72.16062,3087.3,46922.8,46921.9,78.1,979107.8,-33.3,12.9,7-126,0 days 00:01:00
2017-09-28 20:38:00+00:00,-26.97155,72.15906,3117.2,46922.1,46924.5,79.1,979107.9,-33.1,12.9,7-126,0 days 00:01:00
2017-09-28 20:39:00+00:00,-26.96982,72.15748,3114.7,46922.6,46922.4,80.7,979107.7,-33.7,13.0,7-126,0 days 00:01:00
2017-09-28 20:40:00+00:00,-26.96811,72.15589,3131.6,46923.6,46923.5,82.1,979107.4,-34.2,13.1,7-126,0 days 00:01:00
2017-09-28 20:41:00+00:00,-26.9664,72.15428,3135.6,46923.6,46922.9,83.9,979107.6,-34.4,13.1,7-126,0 days 00:01:00
2017-09-28 20:42:00+00:00,-26.96468,72.15267,3159.0,46924.6,46924.4,85.9,979107.6,-34.1,13.1,7-126,0 days 00:01:00
2017-09-28 20:43:00+00:00,-26.96295,72.15108,3193.9,46925.5,46926.5,87.7,979107.1,-34.1,13.1,7-126,0 days 00:01:00
2017-09-28 20:44:00+00:00,-26.96122,72.14948,3213.9,46927.1,46926.3,89.6,979107.0,-34.2,13.2,7-126,0 days 00:01:00
2017-09-28 20:45:00+00:00,-26.9595,72.14787,3256.5,46926.9,46926.3,91.6,979107.5,-34.4,13.3,7-126,0 days 00:01:00
2017-09-28 20:46:00+00:00,-26.95778,72.14625,3262.9,46929.4,46927.7,93.0,979107.8,-34.4,13.5,7-126,0 days 00:01:00
2017-09-28 20:47:00+00:00,-26.95606,72.14463,3261.4,46928.1,46927.8,94.4,979107.3,-34.4,13.7,7-126,0 days 00:01:00
2017-09-28 20:48:00+00:00,-26.95434,72.14302,3213.1,46928.3,46928.4,94.9,979107.4,-34.2,13.8,7-126,0 days 00:01:00
2017-09-28 20:49:00+00:00,-26.95263,72.14142,3156.9,46927.4,46927.7,94.9,979107.3,-34.2,14.2,7-126,0 days 00:01:00
2017-09-28 20:50:00+00:00,-26.95091,72.13982,3112.3,46926.6,46927.9,94.8,979108.1,-33.8,14.3,7-126,0 days 00:01:00
2017-09-28 20:51:00+00:00,-26.9492,72.13822,3135.2,46922.7,46925.0,93.8,979107.8,-34.2,14.4,7-126,0 days 00:01:00
2017-09-28 20:52:00+00:00,-26.94749,72.13663,3086.3,46920.9,46925.5,92.2,979107.3,-34.1,14.6,7-126,0 days 00:01:00
2017-09-28 20:53:00+00:00,-26.94579,72.13502,3119.3,46921.4,46918.8,90.7,979107.4,-34.1,14.8,7-126,0 days 00:01:00
2017-09-28 20:54:00+00:00,-26.94411,72.13342,3139.7,46916.1,46917.0,90.4,979108.4,-33.7,15.1,7-126,0 days 00:01:00
2017-09-28 20:55:00+00:00,-26.94244,72.13184,3137.9,46913.3,46914.3,87.7,979107.7,-33.8,15.3,7-126,0 days 00:01:00
2017-09-28 20:56:00+00:00,-26.94076,72.13026,3150.6,46914.1,46911.8,85.8,979107.9,-33.6,15.4,7-126,0 days 00:01:00
2017-09-28 20:57:00+00:00,-26.93907,72.12869,3092.3,46908.8,46910.1,84.1,979107.8,-33.8,15.6,7-126,0 days 00:01:00
2017-09-28 20:58:00+00:00,-26.93737,72.12711,3119.1,46907.0,46908.4,83.5,979108.0,-33.9,15.8,7-126,0 days 00:01:00
2017-09-28 20:59:00+00:00,-26.93568,72.12551,3125.3,46902.8,46905.1,82.3,979108.3,-34.0,16.1,7-126,0 days 00:01:00
2017-09-28 21:00:00+00:00,-26.93399,72.12392,3139.9,46901.9,46903.5,80.7,979108.1,-33.7,16.3,7-126,0 days 00:01:00
2017-09-28 21:01:00+00:00,-26.93228,72.12235,3133.2,46897.5,46900.9,79.5,979108.9,-33.4,16.5,7-126,0 days 00:01:00
2017-09-28 21:02:00+00:00,-26.93056,72.12078,3126.5,46895.1,46896.8,77.9,979108.6,-33.4,16.7,7-126,0 days 00:01:00
2017-09-28 21:03:00+00:00,-26.92885,72.1192,3081.1,46890.2,46841.5,74.8,979108.4,-33.8,16.8,7-126,0 days 00:01:00
2017-09-28 21:04:00+00:00,-26.92714,72.1176,3051.2,46892.6,46891.8,73.0,979108.6,-33.9,16.9,7-126,0 days 00:01:00
2017-09-28 21:05:00+00:00,-26.92543,72.11602,3074.6,46886.0,46890.6,70.5,979108.8,-33.6,17.2,7-126,0 days 00:01:00
2017-09-28 21:06:00+00:00,-26.92373,72.11445,3083.3,46882.1,46884.0,67.9,979108.9,-33.2,17.4,7-126,0 days 00:01:00
2017-09-28 21:07:00+00:00,-26.92201,72.11288,3082.6,46877.6,46879.6,64.9,979108.9,-33.4,17.5,7-126,0 days 00:01:00
2017-09-28 21:08:00+00:00,-26.9203,72.11131,3065.4,46874.8,46876.7,61.8,979108.7,-33.9,17.6,7-126,0 days 00:01:00
2017-09-28 21:09:00+00:00,-26.9186,72.10972,3025.6,46880.6,46873.2,58.8,979108.4,-34.1,17.8,7-126,0 days 00:01:00
2017-09-28 21:10:00+00:00,-26.9169,72.10813,2930.2,46866.5,46870.0,54.4,979108.6,-34.3,17.9,7-126,0 days 00:01:00
2017-09-28 21:11:00+00:00,-26.91523,72.10652,2946.1,46861.8,46863.7,52.3,979109.1,-33.9,18.0,7-126,0 days 00:01:00
2017-09-28 21:12:00+00:00,-26.91355,72.10493,2951.4,46858.9,46859.8,50.2,979109.3,-33.8,18.3,7-126,0 days 00:01:00
2017-09-28 21:13:00+00:00,-26.91186,72.10334,3061.1,46855.1,46856.2,47.6,979109.3,-33.5,18.5,7-126,0 days 00:01:00
2017-09-28 21:14:00+00:00,-26.91013,72.10176,3095.2,46853.3,46855.1,46.3,979109.0,-34.0,18.8,7-126,0 days 00:01:00
2017-09-28 21:15:00+00:00,-26.90839,72.10017,3084.5,46853.0,46851.6,45.5,979109.2,-34.0,19.1,7-126,0 days 00:01:00
2017-09-28 21:16:00+00:00,-26.90667,72.09857,3037.1,46851.0,46841.6,45.6,979109.4,-34.1,19.4,7-126,0 days 00:01:00
2017-09-28 21:17:00+00:00,-26.90495,72.09698,3010.8,46848.5,46850.5,46.5,979110.3,-33.6,19.8,7-126,0 days 00:01:00
2017-09-28 21:18:00+00:00,-26.90323,72.0954,2979.5,46850.8,46848.7,47.5,979109.8,-34.0,19.9,7-126,0 days 00:01:00
2017-09-28 21:19:00+00:00,-26.9015,72.09381,3013.6,46850.1,46850.4,49.3,979109.6,-34.1,20.3,7-126,0 days 00:01:00
2017-09-28 21:20:00+00:00,-26.89977,72.09221,3028.6,46850.9,46850.6,50.9,979109.9,-34.2,20.4,7-126,0 days 00:01:00
2017-09-28 21:21:00+00:00,-26.89805,72.0906,3001.5,46851.8,46858.3,52.6,979110.0,-34.1,20.5,7-126,0 days 00:01:00
2017-09-28 21:22:00+00:00,-26.89631,72.08901,2918.5,46852.3,46850.7,54.0,979110.2,-33.8,20.8,7-126,0 days 00:01:00
2017-09-28 21:23:00+00:00,-26.8946,72.08743,2903.3,46851.8,46852.4,54.2,979110.4,-33.5,21.0,7-126,0 days 00:01:00
2017-09-28 21:24:00+00:00,-26.8929,72.08586,2938.0,46855.2,46850.6,53.4,979110.6,-33.3,21.1,7-126,0 days 00:01:00
2017-09-28 21:25:00+00:00,-26.8912,72.08429,2944.5,46848.3,46847.7,50.8,979110.3,-33.6,21.3,7-126,0 days 00:01:00
2017-09-28 21:26:00+00:00,-26.88951,72.08271,2898.0,46844.2,46847.5,49.4,979110.3,-33.8,21.5,7-126,0 days 00:01:00
2017-09-28 21:27:00+00:00,-26.88783,72.08114,2898.4,46840.2,46843.5,45.5,979110.5,-33.5,21.9,7-126,0 days 00:01:00
2017-09-28 21:28:00+00:00,-26.88727,72.08062,2858.9,46838.1,46839.9,45.4,979110.8,-33.1,22.1,7-126,0 days 00:01:00
